timestamp,machine_id,pressure,rpm,temperature,vibration,voltage
2026-04-10 08:50:01.557000+00:00,machine-001,99.29228492175427,1694.4297856291055,46.955491204220344,0.026513630909843794,228.00935716348215
2026-04-10 08:50:03.559000+00:00,machine-001,99.0603277147448,1326.9686364166555,54.30452951839146,0.03485688908370993,218.6000276524933
2026-04-10 08:50:05.562000+00:00,machine-001,119.46777530617872,1213.0978162376657,79.66379798848585,0.04040210590484198,225.73344464513121
2026-04-10 08:50:07.566000+00:00,machine-001,115.71975650117668,2653.3640672804386,63.52858912011855,0.019462702889018912,214.01266030332522
2026-04-10 08:50:09.569000+00:00,machine-001,117.78043788323865,1989.5671352996255,59.46085867576792,0.011577364800146267,224.97320017133498
2026-04-10 08:50:11.570000+00:00,machine-001,107.88134917417304,2647.6506743615982,72.58620071958813,0.013478535631856331,216.06594798595978
2026-04-10 08:50:13.571000+00:00,machine-001,100.4849698260664,2003.4725999213529,70.25771272863568,0.028888349949146158,235.35077355923517
2026-04-10 08:50:15.573000+00:00,machine-001,119.58625550638237,2339.463015248103,76.62738449417537,0.04364154889729737,235.7458859363576
2026-04-10 08:50:17.578000+00:00,machine-001,102.58983478179486,1317.2515932390559,75.20255910612669,0.03654143049464808,237.13466215816672
2026-04-10 08:50:19.581000+00:00,machine-001,115.81938866315163,2827.309679167899,50.52441478639141,0.027212798609326613,235.02054793223544
2026-04-10 08:50:21.583000+00:00,machine-001,117.79684441453675,1835.4092567803987,67.41244918603927,0.029934683162831217,239.52977221698316
2026-04-10 08:50:23.584000+00:00,machine-001,98.34077002668268,1481.7879118972337,65.16877622100573,0.0334089757891629,216.09763967597488
2026-04-10 08:50:25.585000+00:00,machine-001,117.51037458030467,1363.070361307484,79.29196785241473,0.019400386310042723,219.10283698852356
2026-04-10 08:50:27.587000+00:00,machine-001,119.61760294457096,1944.9222071200377,69.9046875666521,0.028094011369042854,216.57909227215035
2026-04-10 08:50:29.591000+00:00,machine-001,97.03034784808631,2102.685190408696,52.088790937973165,0.03125199802343936,210.27288767003648
2026-04-10 08:50:31.592000+00:00,machine-001,104.93506447508238,3069.3640480102094,72.73120203861619,0.039490461610010213,234.39190497476162
2026-04-10 08:50:33.594000+00:00,machine-001,106.75441202578163,3197.468696351616,75.76268429854045,0.017909160734915892,223.08700924534344
2026-04-10 08:50:35.599000+00:00,machine-001,101.14826034416355,1327.7966871610288,55.50421119242075,0.04583123049405578,219.50627995013406
2026-04-10 08:50:37.600000+00:00,machine-001,103.15388407188516,2106.8700422528646,70.6585332856637,0.04077346089258688,218.92604483202962
2026-04-10 08:50:39.601000+00:00,machine-001,112.1526666826625,2953.373656160409,59.69526782687862,0.010668757732075033,233.69262883080282
2026-04-10 08:50:41.603000+00:00,machine-001,105.66939879292796,3145.8417692156427,64.8198568327238,0.024721724752048445,225.80550195603996
2026-04-10 08:50:43.603000+00:00,machine-001,116.24048476491194,3049.0622321540236,54.68313573521376,0.04327678453532484,225.5063573276246
2026-04-10 08:50:45.606000+00:00,machine-001,102.77626520471863,2651.2925568712917,62.26847385235734,0.04437068750417697,231.82473864888618
2026-04-10 08:50:47.610000+00:00,machine-001,115.98180694807036,2566.6154176303344,67.06248306286132,0.021775634876377632,220.47621114506916
2026-04-10 08:50:49.611000+00:00,machine-001,114.29187480628755,2516.659386716774,77.87834944214305,0.0329773697927069,228.6023543636428
2026-04-10 08:50:51.613000+00:00,machine-001,105.02350511728197,1591.3399342760672,49.58420624857061,0.021131546037514593,215.57343161006676
2026-04-10 08:50:53.614000+00:00,machine-001,106.4199722267626,1520.796458527671,66.7080450385529,0.031100999738287366,231.35024301938523
2026-04-10 08:50:55.617000+00:00,machine-001,104.11763744372804,2237.444243028427,46.96931384729812,0.013640173096216533,235.6050307283753
2026-04-10 08:50:57.619000+00:00,machine-001,119.65944904130376,2101.102749620213,75.78974368638941,0.03634911433350979,227.9061499356336
2026-04-10 08:50:59.623000+00:00,machine-001,97.41442412675855,1266.197538794753,50.92911317281877,0.046856788034491274,211.97030976444205
2026-04-10 08:51:01.624000+00:00,machine-001,102.65596534745288,1819.1287825058885,68.05379137268716,0.03586856791432803,237.9890533454155
2026-04-10 08:51:03.626000+00:00,machine-001,101.82860298423594,2615.22579105313,76.56173965012617,0.04882082605825061,215.07532084005692
2026-04-10 08:51:05.632000+00:00,machine-001,109.17661317781825,1708.471478891698,52.698409901901734,0.027051772588666798,219.0231867652127
2026-04-10 08:51:07.635000+00:00,machine-001,112.623850923495,3138.8054197279544,100.23536356095387,0.13334262436276975,230.23358194860185
2026-04-10 08:51:09.639000+00:00,machine-001,101.13159807676055,2814.9302584799925,60.11115611879458,0.03168136209545562,234.07699835300633
2026-04-10 08:51:11.643000+00:00,machine-001,97.90223666742916,1855.8230779400646,48.1897445458832,0.032993973073430244,220.65610020890378
2026-04-10 08:51:13.644000+00:00,machine-001,108.58702936503579,1246.0008050170422,45.35170494128236,0.0468561920166432,221.14261695743352
2026-04-10 08:51:15.647000+00:00,machine-001,95.40938240402876,2409.4951564029657,52.96682418087552,0.019282877667434514,231.65657030893212
2026-04-10 08:51:17.650000+00:00,machine-001,110.85672553035215,2617.1292530775527,62.50329823168319,0.014422999457819495,211.25876412268485
2026-04-10 08:51:19.653000+00:00,machine-001,112.59514248061149,3080.117165635046,70.86612589692878,0.010946612695754787,223.442144432793
2026-04-10 08:51:21.654000+00:00,machine-001,119.8147856470081,1706.2206261354977,64.6749790305137,0.010961913252556835,227.5072160234903
2026-04-10 08:51:23.656000+00:00,machine-001,105.82302759118822,1813.8537077944966,46.820335763098704,0.03844951026137199,229.03581243766786
2026-04-10 08:51:25.660000+00:00,machine-001,110.81561060854052,1903.6757346360873,69.72606626331817,0.0371900858056545,232.69114158198005
2026-04-10 08:51:27.664000+00:00,machine-001,102.57228803186516,2042.9568227940479,71.70295822093082,0.04901946043484074,227.28269174431543
2026-04-10 08:51:29.667000+00:00,machine-001,104.21158003949057,1497.0851382388157,79.83809281575577,0.043670626926243,216.03229419702689
2026-04-10 08:51:31.667000+00:00,machine-001,114.33172506390687,3042.1365550990104,47.26335716004915,0.016866441338881294,228.57666762630436
2026-04-10 08:51:33.670000+00:00,machine-001,119.63053048602242,2681.0264320154774,47.58111721021486,0.017997222572746652,235.8495255893863
2026-04-10 08:51:35.679000+00:00,machine-001,108.302428436921,3125.686311345081,52.73883430590701,0.046897245587175736,212.0685565554062
2026-04-10 08:51:37.682000+00:00,machine-001,118.2834753045011,1630.0451327412025,48.07518695184806,0.020076920254049675,239.4249699286683
2026-04-10 08:51:39.685000+00:00,machine-001,116.23477173712816,1630.1326668121342,53.08101122271502,0.041260125314701065,223.24326902493948
2026-04-10 08:51:41.687000+00:00,machine-001,110.13354951334357,2579.8143505743474,63.83590422257082,0.04243245813881904,229.89820759515604
2026-04-10 08:51:43.688000+00:00,machine-001,115.46658658781183,1479.4251159678515,54.79373140480416,0.020093253885965546,238.61685921796143
2026-04-10 08:51:45.689000+00:00,machine-001,118.78873074235855,2313.326560811468,61.27299632291661,0.03680709867079185,233.2549218864768
2026-04-10 08:51:47.693000+00:00,machine-001,113.73719955361227,3049.2538016489884,63.3908904490887,0.019676340939294202,221.8012257859768
2026-04-10 08:51:49.697000+00:00,machine-001,102.79629289128476,3043.0820674262386,47.393655029152114,0.020951067135196316,216.96567826995826
2026-04-10 08:51:51.701000+00:00,machine-001,108.82756748224125,1863.4270178117642,75.71338094148244,0.024485739987949028,214.2767779084201
2026-04-10 08:51:53.702000+00:00,machine-001,106.58139737661295,1281.7976666655993,79.51567460229431,0.014280972564306103,233.85733242509684
2026-04-10 08:51:55.704000+00:00,machine-001,119.07408874581662,1347.790694683602,60.855098165390665,0.01993724971042509,229.68441576561236
2026-04-10 08:51:57.705000+00:00,machine-001,111.3424425610227,2617.457515996384,46.760790419498626,0.02393076775712079,219.04929739463637
2026-04-10 08:51:59.706000+00:00,machine-001,116.54641491481344,2525.5138468261466,91.8551210320825,0.09885620430804384,211.47300642968563
2026-04-10 08:52:01.708000+00:00,machine-001,99.2488521038802,1444.2292641496638,51.60249546979449,0.03266431359824033,214.88523600877897
2026-04-10 08:52:03.710000+00:00,machine-001,117.96893051309404,2077.004993302364,105.85279455032718,0.1425745902679565,218.4577218649405
2026-04-10 08:52:05.714000+00:00,machine-001,103.2369528372969,2629.575161523533,57.134798868343736,0.01993724604072966,232.2842305682563
2026-04-10 08:52:07.718000+00:00,machine-001,95.49486056555757,1714.5994826492947,48.90811793320749,0.04233727872063009,214.7582593183113
2026-04-10 08:52:09.721000+00:00,machine-001,115.39254915969444,2261.8715335059705,53.65657379200417,0.014590136220264015,232.45310304524725
2026-04-10 08:52:11.722000+00:00,machine-001,119.77994832488389,2105.9890815525064,47.03133234177719,0.048404212744125014,231.48992901351355
2026-04-10 08:52:13.725000+00:00,machine-001,117.79779232465597,2300.4423720350323,59.36281138660071,0.043611029707162095,222.01361194583407
2026-04-10 08:52:15.728000+00:00,machine-001,115.8096841781024,1498.0458107635923,67.76955399274611,0.023501660176175526,228.85153906893106
2026-04-10 08:52:17.732000+00:00,machine-001,102.26338748035224,1827.5146578851225,72.29478251285569,0.04202280314546055,212.44453652223584
2026-04-10 08:52:19.735000+00:00,machine-001,98.37473420634744,2436.2156988863494,60.71730757427545,0.04711517250830686,233.55155247028088
2026-04-10 08:52:21.740000+00:00,machine-001,117.61984879673483,1800.978648460919,48.27696624433483,0.047033620634066874,223.69339297232193
2026-04-10 08:52:23.744000+00:00,machine-001,109.93256888383277,2686.1866240128893,68.30411520668983,0.01608983071027299,225.09899631729644
2026-04-10 08:52:25.748000+00:00,machine-001,109.53097220918028,2417.6035189823883,73.36161845793387,0.03852590738513486,237.9398548024265
2026-04-10 08:52:27.750000+00:00,machine-001,96.89795603200452,1525.3958197964391,66.79211093544197,0.029012383100260462,213.75608148742324
2026-04-10 08:52:29.751000+00:00,machine-001,109.52093160697731,1821.4530877812674,65.52483919145054,0.04524179636778902,217.75119753434666
2026-04-10 08:52:31.752000+00:00,machine-001,95.22065704679792,2044.9931810466337,73.22428066664764,0.026405764989968203,222.1039816729385
2026-04-10 08:52:33.755000+00:00,machine-001,110.1697119702004,2329.860392006296,78.39291134951642,0.012162650731277532,213.18332149340299
2026-04-10 08:52:35.760000+00:00,machine-001,114.77047227616308,2677.8861855564815,106.6382113352895,0.11452462936220978,217.6427179139055
2026-04-10 08:52:37.763000+00:00,machine-001,102.67644484256344,1686.4899359586648,60.693475331765654,0.029404062791202855,235.85653801419028
2026-04-10 08:52:39.764000+00:00,machine-001,109.55707803365115,1679.9682991112759,71.9406002261201,0.04762743544961277,213.65165666214227
2026-04-10 08:52:41.765000+00:00,machine-001,110.15317728502983,2921.5324492510044,96.64995462434979,0.09224426090497817,233.2881303837579
2026-04-10 08:52:43.766000+00:00,machine-001,111.29203734894345,1392.7876551309946,62.05651136712537,0.0173060224549313,226.2376717652525
2026-04-10 08:52:45.767000+00:00,machine-001,116.68223964410524,3188.030006246604,63.754483621087424,0.026141316897679734,227.41440563748685
2026-04-10 08:52:47.768000+00:00,machine-001,101.1639506979225,3089.211331182482,64.22763094997725,0.018255128615347747,235.71996116697898
2026-04-10 08:52:49.774000+00:00,machine-001,111.31463310246095,3190.6543864995165,59.54152348708102,0.02516019403824713,238.68098359665348
2026-04-10 08:52:51.784000+00:00,machine-001,118.97584599710902,2876.20087091234,77.70081271067116,0.04140844208655952,210.59783266441076
2026-04-10 08:52:53.785000+00:00,machine-001,103.48161846301521,2274.502967852473,67.1031993972311,0.049085126124649575,226.59229264471531
2026-04-10 08:52:55.787000+00:00,machine-001,114.34793898991826,2876.2088506951227,51.123117723162714,0.04183239493900603,230.06431788734218
2026-04-10 08:52:57.789000+00:00,machine-001,100.88925569557786,1937.2612183094116,63.03791948369033,0.023314301525039965,220.16225607620234
2026-04-10 08:52:59.790000+00:00,machine-001,107.1067922688104,2802.690039635932,66.17483133644528,0.02733542286351502,234.4458394551681
2026-04-10 08:53:01.791000+00:00,machine-001,108.64335482525263,2442.962384158493,46.572685822215156,0.012027115221923613,214.92785437131246
2026-04-10 08:53:03.793000+00:00,machine-001,100.340367915303,1916.3382250403824,109.88779333071037,0.12708564874726458,235.59995455614853
2026-04-10 08:53:05.794000+00:00,machine-001,117.30619895237095,1203.8822428162678,69.79234053376375,0.021776228448436404,232.0736528837771
2026-04-10 08:53:07.795000+00:00,machine-001,100.6979243638109,2288.40783396587,57.75700541178203,0.02328119975062408,228.41517179014255
2026-04-10 08:53:09.796000+00:00,machine-001,109.70576003037918,1656.5368479194049,56.95916626832012,0.03496976607330425,238.08507132624953
2026-04-10 08:53:11.797000+00:00,machine-001,114.46594378405383,2021.2470721369527,47.869751335989676,0.04078189288606043,224.26599640096677
2026-04-10 08:53:13.798000+00:00,machine-001,114.33844164242137,1834.1221216589652,54.55821317711269,0.025562435741378613,219.89951601976853
2026-04-10 08:53:15.802000+00:00,machine-001,95.4247200570995,2110.6526663491504,57.684012215693336,0.017421533370142482,230.48464612379647
2026-04-10 08:53:17.803000+00:00,machine-001,112.98635473195934,1606.122073623748,71.51425910218208,0.010394943742963085,223.36287349527453
2026-04-10 08:53:19.808000+00:00,machine-001,113.40853068437444,3185.718406903128,61.44306290222014,0.01349920251943705,213.92497530274326
2026-04-10 08:53:21.810000+00:00,machine-001,119.67808416604272,1676.3717026646816,49.8704498447424,0.011942331355024715,216.7490335449086
2026-04-10 08:53:23.811000+00:00,machine-001,112.8489659284829,2983.896289186426,56.15659698635591,0.0359211917277339,221.42097861419504
2026-04-10 08:53:25.812000+00:00,machine-001,119.69484953875428,1324.6477296306662,54.289541226374084,0.03007780622154802,235.20155247682783
2026-04-10 08:53:27.813000+00:00,machine-001,96.50336534075574,1515.9499693149808,47.70472288449755,0.028095513963969483,239.85250286751827
2026-04-10 08:53:29.817000+00:00,machine-001,103.37834547254974,2875.3812748170517,45.83879470250207,0.03903303379263276,229.50266099932918
2026-04-10 08:53:31.820000+00:00,machine-001,116.17406987370268,2630.646744087914,75.17585609656359,0.047193850400596815,223.28114624513466
2026-04-10 08:53:33.821000+00:00,machine-001,108.60240368834992,1897.7872769511328,47.47375075182158,0.01685905897016794,213.2664602668939
2026-04-10 08:53:35.825000+00:00,machine-001,119.47166642409309,1726.9301734661508,62.64622111417566,0.01342705732969495,230.69621364199944
2026-04-10 08:53:37.826000+00:00,machine-001,101.06283932267675,1557.8201357941612,61.714670004319295,0.029987038301921835,213.3243061607775
2026-04-10 08:53:39.833000+00:00,machine-001,96.47516545142139,2200.7524793687685,73.91598814195667,0.04803744693131373,225.71892041789926
2026-04-10 08:53:41.835000+00:00,machine-001,112.0398457644709,2686.975923494807,60.526725245400016,0.03409406563754845,218.30297362720643
2026-04-10 08:53:43.838000+00:00,machine-001,114.27482966320457,2742.787717099917,73.3677194144586,0.030851973460377116,227.9618857151852
2026-04-10 08:53:45.841000+00:00,machine-001,109.62596951989731,2558.74241121891,48.50125975530045,0.04041369681793622,232.27983831849673
2026-04-10 08:53:47.842000+00:00,machine-001,101.46632024441183,1504.5831082917543,47.52531538204928,0.02445751381808955,238.17599301289292
2026-04-10 08:53:49.844000+00:00,machine-001,116.93079070443024,1816.4128503030613,55.21507195002168,0.022596138109708317,236.08250604995493
2026-04-10 08:53:51.844000+00:00,machine-001,112.2906293220382,2189.5560869706746,58.53584776714727,0.01742852664436241,219.90702204826567
2026-04-10 08:53:53.845000+00:00,machine-001,116.60264038764211,2254.942312050409,59.21591910316366,0.010339832515343343,229.12466898023203
2026-04-10 08:53:55.847000+00:00,machine-001,113.71766246232718,2948.8424645512773,78.02678909281354,0.01413673938593584,232.46482506938185
2026-04-10 08:53:57.848000+00:00,machine-001,97.4239993176534,2647.427338211629,61.64068018660254,0.03561823454130726,218.25535457787873
2026-04-10 08:53:59.850000+00:00,machine-001,113.605559096051,2869.4556663847648,46.74535067365026,0.04748533520387289,228.01470785614154
2026-04-10 08:54:01.851000+00:00,machine-001,119.83770904285092,2081.5646788055233,63.184417323896525,0.017112498748680344,212.4094042872875
2026-04-10 08:54:03.855000+00:00,machine-001,99.13880496980576,2834.5877368619554,61.819552681060784,0.030738469399268407,230.15553245669014
2026-04-10 08:54:05.857000+00:00,machine-001,100.29966047070432,2900.1306406797007,70.51725877428913,0.04550056892557431,237.9828459636987
2026-04-10 08:54:07.861000+00:00,machine-001,100.68280055571891,2546.5800261296927,52.23603356525177,0.03745274423794399,237.8475841200614
2026-04-10 08:54:09.863000+00:00,machine-001,103.16333876545565,1616.0523654011938,75.20394358260089,0.01724993474454869,222.635216446606
2026-04-10 08:54:11.866000+00:00,machine-001,104.30784431684407,2507.87773090028,74.25640144026437,0.043832043786466296,226.365537647906
2026-04-10 08:54:13.871000+00:00,machine-001,118.19721558037311,1493.3551731789485,51.000658618887336,0.015215614856032022,218.26111875690768
2026-04-10 08:54:15.872000+00:00,machine-001,112.3240926911093,2799.7599003772802,69.4584697545487,0.049529361208407584,221.5475535469221
2026-04-10 08:54:17.873000+00:00,machine-001,104.88638428180694,2580.049173878838,105.41118635214255,0.09291092021800003,235.76560850323764
2026-04-10 08:54:19.875000+00:00,machine-001,111.26718051548366,1557.921756181408,68.67689636666297,0.03584617546880782,232.8285986024515
2026-04-10 08:54:21.881000+00:00,machine-001,99.44590383395828,2374.1333405569317,49.11939523463822,0.03553385348779088,231.53698245577314
2026-04-10 08:54:23.885000+00:00,machine-001,111.48322038814291,3107.0021923331087,69.63426926721505,0.01307569454312438,227.10180310467896
2026-04-10 08:54:25.886000+00:00,machine-001,116.7675140627884,2585.6485261911,64.90882198214655,0.04761472548634924,219.65958611255925
2026-04-10 08:54:27.889000+00:00,machine-001,117.98561149674866,2649.394133274319,77.76275108097039,0.04068363163405897,233.74389699640452
2026-04-10 08:54:29.890000+00:00,machine-001,102.03662328145013,2873.784598805395,74.3759303807254,0.012599986573855918,211.13976524848954
2026-04-10 08:54:31.895000+00:00,machine-001,116.96411595756722,1583.5970217852107,61.70353550585797,0.019636511613062742,227.99788030254416
2026-04-10 08:54:33.896000+00:00,machine-001,113.69697326005854,1401.5538473865608,60.797778447836286,0.03932203355479255,223.73626314752164
2026-04-10 08:54:35.898000+00:00,machine-001,99.11180494691764,2179.323255799408,46.68417386136379,0.03197421928694534,229.28545739965725
2026-04-10 08:54:37.900000+00:00,machine-001,104.62487192975976,2603.9959600183197,76.24071170444807,0.03693561805568309,225.81533448678803
2026-04-10 08:54:39.902000+00:00,machine-001,107.74452388048275,2864.6456209148923,69.51580242623801,0.04113625361481346,216.78789422378608
2026-04-10 08:54:41.907000+00:00,machine-001,109.84532401396316,1743.0776849799163,69.99176566137848,0.03777890083242168,234.58375799950954
2026-04-10 08:54:43.909000+00:00,machine-001,119.85361970925366,2992.972038997296,50.765828280855516,0.02486972332921286,235.05674806110707
2026-04-10 08:54:45.911000+00:00,machine-001,113.34423779751666,3035.757974314371,68.34174470496734,0.03857442469801339,219.43348757131992
2026-04-10 08:54:47.912000+00:00,machine-001,98.5092268281199,2860.2401041044764,52.40618112781779,0.019979587734587974,210.54766345127442
2026-04-10 08:54:49.915000+00:00,machine-001,113.4838293342585,1879.8842249659356,52.88300165620659,0.03428770602092337,232.87294102702865
2026-04-10 08:54:51.919000+00:00,machine-001,117.87385346769793,3029.306555103827,48.80275253140164,0.04426006682395622,214.73410507991187
2026-04-10 08:54:53.921000+00:00,machine-001,113.91087999642455,1960.937750957091,59.484591562010735,0.03609193794596227,223.90513410032239
2026-04-10 08:54:55.922000+00:00,machine-001,102.57294229926408,1425.6536974521189,72.97103705855667,0.03781102921272107,223.6181275533826
2026-04-10 08:54:57.924000+00:00,machine-001,112.80928583605969,2615.6158469728443,96.71996898190494,0.09204079593882823,235.75086086383183
2026-04-10 08:54:59.925000+00:00,machine-001,106.50887812795467,1827.9531902246176,55.851556116399685,0.04391106443198738,238.88513099441232
2026-04-10 08:55:01.927000+00:00,machine-001,98.50788743949454,1496.8360432000752,78.27783081112017,0.03298191291962231,236.3636281603606
2026-04-10 08:55:03.928000+00:00,machine-001,108.36777862333331,1546.0908662759093,98.77836697247507,0.10670315853767981,223.19338537977276
2026-04-10 08:55:05.930000+00:00,machine-001,119.40048085330262,1311.8336682369188,65.53300902452784,0.04282900697899612,230.46140317375185
2026-04-10 08:55:07.934000+00:00,machine-001,97.10394009705576,2032.7142576324482,77.66422761559565,0.0217329427997956,220.62269466499032
2026-04-10 08:55:09.938000+00:00,machine-001,103.6596338163752,1560.0637000086554,78.46856709347809,0.022932674656511658,211.3989980851135
2026-04-10 08:55:11.942000+00:00,machine-001,107.70324063148428,1999.5245918630435,78.02027994889386,0.014083563766245488,215.0304083826937
2026-04-10 08:55:13.943000+00:00,machine-001,106.46012705636369,2628.5486115202634,66.63469750304051,0.03558976899537788,223.63323813413666
2026-04-10 08:55:15.946000+00:00,machine-001,112.30645120113897,1374.8518326528417,73.46735537654939,0.021533690236282547,214.86732103381934
2026-04-10 08:55:17.949000+00:00,machine-001,99.26162638520063,1893.729937480438,49.28097269439054,0.018444169787851728,231.9391773536239
2026-04-10 08:55:19.953000+00:00,machine-001,97.94834623641756,1715.9534461921353,75.97441166156587,0.03279867199207418,235.3424226254327
2026-04-10 08:55:21.955000+00:00,machine-001,103.53646628901969,1529.9113575501635,66.39356243837453,0.017926089177755837,211.401494633442
2026-04-10 08:55:23.956000+00:00,machine-001,109.95147076764133,1298.6112853915517,73.24894386192854,0.035444146824774196,217.958931399809
2026-04-10 08:55:25.959000+00:00,machine-001,114.92215621623852,1835.871269125265,54.2269437718528,0.04976374970874944,211.54575417198424
2026-04-10 08:55:27.960000+00:00,machine-001,107.88057098456447,2005.654830820196,59.64894680489752,0.023758564767553492,217.38965965448907
2026-04-10 08:55:29.964000+00:00,machine-001,105.06897187079916,2951.9276541844856,55.75750272511319,0.014703759671503721,214.598750061112
2026-04-10 08:55:31.965000+00:00,machine-001,113.75422605822179,2727.7914857981364,47.750086776508425,0.03120502761807755,234.5443988722762
2026-04-10 08:55:33.966000+00:00,machine-001,107.39844272012462,2731.122760695909,55.14163517659362,0.04127725049792909,222.98567295709103
2026-04-10 08:55:35.970000+00:00,machine-001,112.1820113406867,1234.0789843181026,69.0807908801868,0.02108108928255696,214.96333428550835
2026-04-10 08:55:37.971000+00:00,machine-001,95.52078194950062,3084.8206814535647,71.05064374938719,0.028197850289763425,232.20953374318768
2026-04-10 08:55:39.975000+00:00,machine-001,114.90447026571341,2047.749472417623,71.11704201606997,0.027990728552011873,239.11963713035175
2026-04-10 08:55:41.979000+00:00,machine-001,95.29131448315384,1641.7865052072916,59.53096969381903,0.048312895839508194,211.1766130951623
2026-04-10 08:55:43.984000+00:00,machine-001,100.42190431804246,1291.3743112778236,78.28033730958865,0.024944083670308134,210.86359391499226
2026-04-10 08:55:45.990000+00:00,machine-001,100.60323385805657,2569.511970367048,48.24950380971797,0.028884991605275988,210.75221004686003
2026-04-10 08:55:47.993000+00:00,machine-001,116.81592031978857,2125.36176619113,69.51360455359463,0.027581260959972237,220.54409776212174
2026-04-10 08:55:49.995000+00:00,machine-001,105.91985605331882,1640.585734751512,58.38106989177847,0.03363226893804605,219.95897181780413
2026-04-10 08:55:51.999000+00:00,machine-001,118.18939177961224,2454.0557526602665,53.70986256613547,0.013962548706622308,230.0319426504367
2026-04-10 08:55:54.001000+00:00,machine-001,99.9095918866754,1363.886801428083,59.337779829436656,0.025790096738047906,210.73378959625774
2026-04-10 08:55:56.002000+00:00,machine-001,115.2196443039913,2265.3324609791825,59.33756155009731,0.020187817575263077,234.96668614029383
2026-04-10 08:55:58.004000+00:00,machine-001,107.14397059608606,1215.7806790693057,69.58514068091188,0.017723128735932844,227.36664273444057
2026-04-10 08:56:00.005000+00:00,machine-001,96.77298793118698,1778.9176317173208,67.5379537195515,0.0401563497835311,215.93143214751686
2026-04-10 08:56:02.009000+00:00,machine-001,97.46879776163179,2265.7454567216573,67.30576293514811,0.02988074282077373,236.6712175376012
2026-04-10 08:56:04.011000+00:00,machine-001,99.9183858161358,2524.0520651422776,53.12190245943661,0.01542852790877029,221.0887962401285
2026-04-10 08:56:06.015000+00:00,machine-001,105.72828962834735,1779.8962685437104,70.76503858476639,0.043842572167177185,212.97010398950783
2026-04-10 08:56:08.019000+00:00,machine-001,106.93755531280607,2917.619468203,76.4575327285336,0.03677564618642731,214.358964986226
2026-04-10 08:56:10.020000+00:00,machine-001,109.04257617107588,2400.619777268781,50.58596924101766,0.040715603691873214,223.18290818031565
2026-04-10 08:56:12.022000+00:00,machine-001,115.04761819858334,3017.081862477647,67.83564210200669,0.017064981287110863,238.2383582241959
2026-04-10 08:56:14.025000+00:00,machine-001,100.60513702316484,1465.8666237367715,52.75495190810361,0.015316074831230545,226.7209731342395
2026-04-10 08:56:16.027000+00:00,machine-001,104.16856368384862,3101.188577353285,67.66558914626623,0.03492772889798038,225.16874691983256
2026-04-10 08:56:18.028000+00:00,machine-001,114.68912299159271,1927.3931965493293,64.07408662318399,0.023244656980295476,213.34031050216458
2026-04-10 08:56:20.030000+00:00,machine-001,103.88671944952432,2843.8742724695053,72.44070009500001,0.04055843674571007,217.8475483192765
2026-04-10 08:56:22.031000+00:00,machine-001,111.22458801390236,1941.469423395688,78.20635187776888,0.040736667349360337,215.49242210828993
2026-04-10 08:56:24.032000+00:00,machine-001,104.3429064442748,1359.6409359564952,76.97978559831225,0.03234424314567316,224.48741570707512
2026-04-10 08:56:26.034000+00:00,machine-001,101.16435842879989,3198.49039756221,58.828934830379936,0.022659124839571807,234.6877373737956
2026-04-10 08:56:28.035000+00:00,machine-001,119.0224650723527,2505.5907790774545,66.22805381776112,0.046334342668773364,216.21390386214844
2026-04-10 08:56:30.038000+00:00,machine-001,97.28262705418233,1213.4557537010282,69.96833468863869,0.0350218697000219,235.59906009176547
2026-04-10 08:56:32.041000+00:00,machine-001,95.48263757300043,1448.6596158107156,64.74203846206386,0.04597131753126743,235.99292993810462
2026-04-10 08:56:34.043000+00:00,machine-001,111.43753212764646,1477.9793129118473,79.25744014862518,0.02583667294500283,220.87330032837005
2026-04-10 08:56:36.044000+00:00,machine-001,105.13405537889697,2209.5360908264606,62.48905769813832,0.023604714639691833,213.13884383678683
2026-04-10 08:56:38.046000+00:00,machine-001,101.27069914340655,2903.897879178353,74.0723537908775,0.0252746979407189,218.443513936119
2026-04-10 08:56:40.047000+00:00,machine-001,111.72568833522487,1816.0351531576325,65.05977105699166,0.03442879904215439,235.5577067888602
2026-04-10 08:56:42.048000+00:00,machine-001,113.66910643748609,2395.5875542048852,60.14414296855889,0.03504588256728034,227.52936524686464
2026-04-10 08:56:44.050000+00:00,machine-001,109.82158708220346,1847.623153036969,55.81771931319824,0.010552171562404573,222.91038530975533
2026-04-10 08:56:46.053000+00:00,machine-001,102.80588294856527,2886.071736495035,58.35727962082778,0.02420170200455575,221.98180504162573
2026-04-10 08:56:48.054000+00:00,machine-001,96.85677643577094,2801.44753903702,48.89118888487205,0.027532893490530883,232.44737080305308
2026-04-10 08:56:50.055000+00:00,machine-001,107.74861624822432,1986.5365167341229,56.895470523008335,0.013219925168676544,223.60543838359777
2026-04-10 08:56:52.059000+00:00,machine-001,102.32036577707832,2012.8967100974276,75.20530259252399,0.037262240534176864,210.5997133801449
2026-04-10 08:56:54.062000+00:00,machine-001,119.19935856314818,2898.5961724909325,60.98770125938975,0.03617815885007725,231.51689095832685
2026-04-10 08:56:56.064000+00:00,machine-001,106.15874091038694,3190.548542104646,52.67790094532361,0.02613362620689797,217.5825480519608
2026-04-10 08:56:58.065000+00:00,machine-001,104.26267170033499,1631.1723875696039,52.95983518973282,0.03214990288902885,226.00493902578367
